Date,Longitude,Latitude,SST_Value,SST_Gradient,CHL_Concentration,CHL_Gradient,SSHA_Value,Days_To_Env_Data,Individual_ID,is_in_eddy,eddy_type,SST_Data_Source,CHL_Data_Source,SSHA_Data_Source,Thermal_Front_Strength,Productivity_Index,SSHA_Gradient,dist_to_eddy_center_km,Daily_Movement_km
2014-12-29,-94.7902902829004,23.39009998219171,22.00246232813393,0.0,1.8882565923760817,0.0,-0.027307183098771705,0,Random_01,False,,observed,observed,observed,0.0,0.4022924062173135,0.024169654529074224,147.83422549816257,12.300794702075699
2014-07-31,-92.56850963792427,25.831149388811138,26.083644868616815,4.081182540482885,1.3344212139002838,0.5538353784757979,-0.0736851197967536,0,Random_01,False,,observed,observed,interpolated,3.2979501827377096,-0.47173961860529756,0.03543074668153271,40.33432041275668,100.0
2014-09-11,-91.11349297898518,24.50834247219206,26.405425619502463,0.3217807508856474,0.8441045264261526,0.49031668747413115,0.21067077624199443,0,Random_01,True,anticyclonic,interpolated,observed,interpolated,0.22774492659870102,-1.6247824028049815,0.07410267304487281,10.947250860999851,16.94254467713685
2014-07-27,-91.14939179985069,23.26523963354728,27.45879001490518,1.053364395402717,0.8189129451834326,0.02519158124272003,0.017050443217810955,0,Random_01,False,,observed,interpolated,interpolated,0.6179305203476777,-1.7010647173969429,0.05578713044342128,96.04660927412985,100.0
2014-09-19,-93.02778264934625,23.46703202977774,25.627831236937162,1.8309587779680179,1.5974918259265332,0.7785788807431006,-0.10878139923013395,0,Random_01,False,,interpolated,observed,interpolated,1.0506928384484915,-0.01871368232768988,0.013917219884398375,44.324213500555985,18.701115810393244
2014-09-30,-85.44195998389861,24.57833148061751,24.807642323708013,0.8201889132291491,1.4412460115390913,0.1562458143874419,-0.025962073091157827,0,Random_01,False,,empirical_model,empirical_model,knn_spatial,0.5640809209025837,-0.2778513753822758,0.004882523887990065,124.28207707199546,100.0
2014-07-30,-91.84311540887799,24.725193199756344,29.426067576946203,4.61842525323819,0.9074162044948729,0.5338298070442183,0.07784013451278289,0,Random_01,False,,observed,interpolated,interpolated,2.6242296118516704,-1.4426908300824572,-0.10816617058096802,37.42971283755065,100.0
2014-09-05,-88.47631955118071,26.95401751501531,25.23576007804306,4.190307498903142,2.193650641088733,1.28623443659386,0.04062809309790061,0,Random_01,False,,observed,interpolated,interpolated,3.4775814584264544,0.77972731590061,-0.02191469203245393,130.87969093030276,100.0
2014-08-19,-89.49723778353616,24.945147201324676,27.33795006311246,2.1021899850693977,1.5021101146446023,0.6915405264441308,0.23051125898374802,0,Random_01,True,anticyclonic,observed,interpolated,observed,1.103783871758991,-0.17371257311386493,0.04099978244830357,9.205830255841988,100.0
2014-11-21,-92.64086305917783,20.908901439852027,22.79912280311452,4.538827259997937,2.0891497486035884,0.5870396339589861,-0.03156482109828904,0,Random_01,False,,observed,interpolated,interpolated,2.417511632570692,0.6568389640400111,0.08035892393256733,139.43179730557017,100.0
